Date,Origin_Prefecture,Destination_Prefecture,Vehicle_Type,Cargo_Weight_Tons,Status
2023-06-30,愛知県,東京都,Large_Truck,5.6,Delayed
2023-02-04,北海道,福岡県,Medium_Truck,4.2,Completed
2023-04-29,広島県,宮城県,Large_Truck,5.3,Completed
2023-01-17,宮城県,大阪府,Refrigerated,20.6,On_Time
2023-04-08,宮城県,北海道,Large_Truck,13.7,On_Time
2023-10-15,宮城県,東京都,Large_Truck,18.2,On_Time
2023-11-15,東京都,北海道,Light_Van,13.8,On_Time
2023-01-16,福岡県,北海道,Medium_Truck,23.9,Completed
2023-05-26,東京都,大阪府,Large_Truck,6.4,Completed
2023-11-03,広島県,福岡県,Large_Truck,16.1,Delayed
2023-08-26,愛知県,大阪府,Refrigerated,5.7,On_Time
2023-07-17,東京都,大阪府,Medium_Truck,5.5,On_Time
2023-11-16,宮城県,愛知県,Light_Van,21.6,On_Time
2023-04-06,福岡県,広島県,Light_Van,19.4,Completed
2023-11-04,広島県,宮城県,Light_Van,16.1,Delayed
2023-05-07,北海道,福岡県,Refrigerated,3.5,Delayed
2023-10-26,福岡県,宮城県,Refrigerated,9.6,Delayed
2023-09-07,広島県,北海道,Medium_Truck,17.7,Completed
2024-01-21,広島県,東京都,Large_Truck,24.9,Completed
2023-06-16,東京都,愛知県,Light_Van,8.0,Delayed
2023-06-02,広島県,宮城県,Medium_Truck,14.2,On_Time
2024-02-01,福岡県,愛知県,Refrigerated,1.9,Delayed
2023-05-27,愛知県,広島県,Refrigerated,22.6,Delayed
2024-01-20,東京都,広島県,Medium_Truck,11.2,On_Time
2023-10-25,大阪府,広島県,Large_Truck,4.4,Delayed
2023-10-15,広島県,福岡県,Medium_Truck,9.2,Delayed
2023-07-27,愛知県,大阪府,Light_Van,12.7,On_Time
2023-03-08,広島県,北海道,Medium_Truck,2.0,On_Time
2024-01-06,宮城県,北海道,Refrigerated,6.6,Delayed
2023-04-15,宮城県,大阪府,Light_Van,10.1,Delayed
2023-06-17,北海道,大阪府,Light_Van,2.9,On_Time
2023-10-26,東京都,福岡県,Large_Truck,2.5,On_Time
2023-11-14,宮城県,福岡県,Refrigerated,13.2,Completed
2023-02-16,福岡県,大阪府,Medium_Truck,2.9,On_Time
2023-02-23,大阪府,福岡県,Light_Van,9.3,Delayed
2023-07-12,広島県,宮城県,Large_Truck,20.1,Delayed
2023-07-11,東京都,愛知県,Large_Truck,23.4,Delayed
2023-02-17,福岡県,東京都,Large_Truck,1.4,On_Time
2023-03-14,広島県,宮城県,Refrigerated,35.9,On_Time
2024-01-20,愛知県,広島県,Refrigerated,20.5,On_Time
2023-07-31,東京都,大阪府,Medium_Truck,1.5,On_Time
2023-10-09,広島県,大阪府,Refrigerated,12.1,On_Time
2024-02-02,愛知県,広島県,Medium_Truck,8.7,Completed
2023-05-27,大阪府,広島県,Medium_Truck,8.2,Delayed
2023-02-04,大阪府,宮城県,Large_Truck,11.0,Delayed
2023-05-06,愛知県,福岡県,Light_Van,5.4,On_Time
2023-04-23,福岡県,宮城県,Medium_Truck,3.1,On_Time
2023-01-28,宮城県,北海道,Medium_Truck,7.9,On_Time
2023-05-02,愛知県,大阪府,Large_Truck,23.1,Delayed
2023-07-24,広島県,愛知県,Large_Truck,16.3,On_Time
2024-01-07,福岡県,東京都,Light_Van,13.4,Delayed
2023-09-08,宮城県,東京都,Medium_Truck,10.8,On_Time
2023-08-18,広島県,宮城県,Light_Van,10.9,Delayed
2023-04-06,愛知県,宮城県,Large_Truck,17.2,Completed
2024-01-01,東京都,福岡県,Light_Van,14.5,Delayed
2023-04-09,愛知県,北海道,Medium_Truck,18.5,Completed
2023-04-11,大阪府,北海道,Medium_Truck,21.5,Completed
2023-09-01,大阪府,北海道,Large_Truck,7.3,On_Time
2023-07-11,東京都,大阪府,Medium_Truck,9.5,Completed
2023-05-24,大阪府,広島県,Medium_Truck,7.6,Delayed
2023-05-30,北海道,福岡県,Large_Truck,20.3,Delayed
2023-02-23,大阪府,東京都,Medium_Truck,9.0,Completed
2023-09-29,福岡県,北海道,Large_Truck,2.5,Completed
2023-01-19,東京都,福岡県,Large_Truck,7.7,Completed
2023-04-02,愛知県,宮城県,Refrigerated,23.0,Delayed
2023-04-08,福岡県,東京都,Medium_Truck,8.1,Delayed
2023-11-20,大阪府,愛知県,Light_Van,20.2,Delayed
2024-01-11,北海道,福岡県,Large_Truck,9.2,On_Time
2023-05-20,大阪府,福岡県,Large_Truck,14.6,On_Time
2024-01-09,愛知県,東京都,Medium_Truck,7.4,Delayed
2023-08-14,大阪府,宮城県,Light_Van,21.0,On_Time
2023-02-07,福岡県,広島県,Medium_Truck,17.3,On_Time
2023-07-13,福岡県,東京都,Large_Truck,16.6,Delayed
2023-10-14,愛知県,広島県,Large_Truck,2.9,Delayed
2024-01-16,広島県,東京都,Medium_Truck,8.0,On_Time
2023-11-06,宮城県,愛知県,Medium_Truck,5.5,Completed
2023-03-28,大阪府,愛知県,Medium_Truck,14.3,Completed
2023-11-05,福岡県,愛知県,Light_Van,1.2,On_Time
2023-05-12,北海道,愛知県,Refrigerated,15.9,Completed
2023-08-19,北海道,東京都,Refrigerated,10.2,Delayed
2023-04-07,宮城県,北海道,Large_Truck,14.3,Completed
2023-02-24,福岡県,広島県,Light_Van,1.4,On_Time
2024-01-13,東京都,愛知県,Light_Van,12.8,Delayed
2024-01-08,福岡県,東京都,Large_Truck,10.3,On_Time
2023-08-02,大阪府,北海道,Light_Van,19.1,Delayed
2023-02-11,宮城県,大阪府,Large_Truck,3.0,Completed
2023-05-23,宮城県,大阪府,Light_Van,5.2,On_Time
2023-11-16,北海道,広島県,Refrigerated,5.7,On_Time
2023-09-23,東京都,大阪府,Refrigerated,1.6,Completed
2023-04-04,広島県,東京都,Light_Van,1.1,Completed
2023-06-03,愛知県,広島県,Large_Truck,12.5,On_Time
2023-12-17,北海道,宮城県,Large_Truck,25.6,Completed
2024-01-14,大阪府,北海道,Light_Van,23.7,On_Time
2023-10-09,宮城県,大阪府,Light_Van,2.0,Completed
2023-03-03,大阪府,東京都,Medium_Truck,10.6,On_Time
2023-04-15,宮城県,福岡県,Large_Truck,3.3,Completed
2023-11-12,広島県,宮城県,Medium_Truck,1.2,Delayed
2023-03-22,広島県,東京都,Light_Van,24.3,Delayed
2023-05-06,宮城県,広島県,Medium_Truck,13.6,On_Time
2023-12-27,福岡県,広島県,Medium_Truck,33.3,Completed
2023-08-03,愛知県,大阪府,Light_Van,1.3,Delayed
2023-10-12,愛知県,福岡県,Large_Truck,12.6,Completed
2023-04-01,大阪府,広島県,Light_Van,15.2,Delayed
2024-01-14,宮城県,愛知県,Medium_Truck,17.0,Delayed
2023-08-14,東京都,大阪府,Light_Van,16.8,On_Time
2023-07-17,北海道,宮城県,Medium_Truck,23.4,Completed
2023-06-01,福岡県,東京都,Large_Truck,5.3,Delayed
2023-05-23,福岡県,愛知県,Large_Truck,3.4,On_Time
2023-02-12,北海道,大阪府,Large_Truck,7.3,Completed
2023-12-07,東京都,福岡県,Medium_Truck,32.8,Completed
2023-09-17,広島県,愛知県,Large_Truck,19.9,Delayed
2023-05-25,福岡県,北海道,Large_Truck,3.8,Completed
2023-07-13,宮城県,北海道,Light_Van,14.6,Delayed
2023-06-29,広島県,愛知県,Medium_Truck,7.7,Delayed
2023-02-18,広島県,宮城県,Light_Van,5.3,Delayed
2023-10-08,大阪府,広島県,Light_Van,3.8,On_Time
2023-05-05,愛知県,広島県,Refrigerated,21.6,Completed
2023-03-15,広島県,北海道,Refrigerated,9.0,Completed
2023-10-14,広島県,福岡県,Large_Truck,4.0,Delayed
2023-12-06,宮城県,愛知県,Light_Van,24.2,Delayed
2023-04-21,広島県,東京都,Light_Van,14.7,On_Time
2023-03-02,福岡県,宮城県,Medium_Truck,23.2,On_Time
2023-03-15,東京都,広島県,Light_Van,32.5,Delayed
2023-08-09,愛知県,広島県,Large_Truck,3.0,Delayed
2023-04-14,東京都,愛知県,Refrigerated,23.0,Completed
2023-08-28,広島県,福岡県,Large_Truck,19.3,Delayed
2023-11-13,宮城県,広島県,Light_Van,22.7,Delayed
2023-12-22,福岡県,広島県,Refrigerated,4.9,Completed
2023-07-20,大阪府,広島県,Large_Truck,18.0,On_Time
2023-07-19,北海道,福岡県,Medium_Truck,11.1,Delayed
2023-08-30,北海道,宮城県,Refrigerated,5.4,On_Time
2023-12-21,宮城県,福岡県,Large_Truck,30.6,On_Time
2023-10-01,大阪府,愛知県,Large_Truck,9.6,Delayed
2023-06-16,広島県,北海道,Refrigerated,24.8,Completed
2023-05-07,福岡県,広島県,Light_Van,7.3,On_Time
2023-09-17,広島県,愛知県,Refrigerated,20.1,On_Time
2023-04-05,広島県,東京都,Refrigerated,19.7,Delayed
2023-09-25,北海道,愛知県,Large_Truck,14.0,Completed
2023-04-24,福岡県,愛知県,Medium_Truck,9.1,On_Time
2023-03-02,東京都,広島県,Refrigerated,16.9,On_Time
2023-09-27,宮城県,愛知県,Refrigerated,7.4,Completed
2023-10-11,北海道,宮城県,Light_Van,3.8,On_Time
2023-11-14,福岡県,大阪府,Light_Van,3.5,Delayed
2024-01-22,東京都,愛知県,Large_Truck,3.4,On_Time
2023-01-04,福岡県,宮城県,Large_Truck,16.2,On_Time
2023-09-29,東京都,福岡県,Refrigerated,23.3,Completed
2023-04-23,北海道,東京都,Light_Van,12.6,Completed
2023-01-17,広島県,大阪府,Large_Truck,5.4,Completed
2023-05-20,福岡県,愛知県,Light_Van,6.7,On_Time
2024-02-02,宮城県,広島県,Medium_Truck,22.8,On_Time
2023-12-17,北海道,福岡県,Large_Truck,2.8,Completed
2023-10-10,東京都,大阪府,Refrigerated,5.8,Completed
2023-12-02,北海道,福岡県,Medium_Truck,37.1,Delayed
2023-08-03,福岡県,東京都,Large_Truck,24.4,Delayed
2023-12-05,福岡県,愛知県,Medium_Truck,13.7,On_Time
2023-05-03,北海道,愛知県,Large_Truck,13.1,Completed
2023-01-30,福岡県,大阪府,Light_Van,22.7,Completed
2023-08-15,愛知県,北海道,Light_Van,1.4,On_Time
2024-01-26,愛知県,福岡県,Light_Van,16.4,Delayed
2024-01-21,大阪府,北海道,Refrigerated,8.8,Completed
2023-02-09,宮城県,東京都,Medium_Truck,5.5,On_Time
2023-12-14,東京都,福岡県,Medium_Truck,24.4,Delayed
2023-06-24,大阪府,広島県,Refrigerated,15.7,Delayed
2023-08-25,宮城県,愛知県,Large_Truck,8.2,Delayed
2023-09-10,東京都,大阪府,Light_Van,12.4,Delayed
2023-04-05,愛知県,北海道,Light_Van,15.6,Completed
2023-01-13,東京都,宮城県,Light_Van,13.3,Completed
2024-01-08,東京都,福岡県,Refrigerated,9.6,Delayed
2023-07-16,大阪府,北海道,Medium_Truck,16.3,Delayed
2023-05-15,広島県,大阪府,Large_Truck,15.6,Delayed
2023-08-14,福岡県,愛知県,Large_Truck,3.6,Completed
2023-02-17,大阪府,宮城県,Light_Van,15.9,Delayed
2023-07-25,大阪府,広島県,Refrigerated,20.3,Completed
2023-07-09,宮城県,広島県,Light_Van,18.8,Completed
2023-07-20,福岡県,大阪府,Refrigerated,14.4,Completed
2023-03-07,東京都,北海道,Light_Van,15.0,Completed
2023-02-01,宮城県,東京都,Medium_Truck,19.6,On_Time
2023-07-02,愛知県,東京都,Large_Truck,13.7,On_Time
2024-02-02,北海道,宮城県,Medium_Truck,15.2,Completed
2023-06-04,福岡県,愛知県,Medium_Truck,8.1,Delayed
2023-06-17,愛知県,広島県,Medium_Truck,20.0,On_Time
2023-03-19,福岡県,宮城県,Refrigerated,22.0,Completed
2023-02-22,東京都,北海道,Large_Truck,19.4,Delayed
2023-04-01,福岡県,広島県,Refrigerated,11.1,On_Time
2023-11-19,東京都,大阪府,Medium_Truck,8.8,Completed
2023-03-14,北海道,福岡県,Light_Van,34.7,On_Time
2023-09-19,宮城県,広島県,Large_Truck,21.5,Completed
2024-01-28,愛知県,宮城県,Light_Van,9.5,Completed
2024-01-11,福岡県,宮城県,Light_Van,18.3,Completed
2024-01-04,広島県,宮城県,Refrigerated,8.7,On_Time
2023-04-20,北海道,宮城県,Large_Truck,16.5,On_Time
2023-05-18,福岡県,広島県,Large_Truck,5.9,On_Time
2023-06-21,愛知県,広島県,Large_Truck,9.3,Delayed
2023-02-02,宮城県,北海道,Large_Truck,17.9,Completed
2023-07-20,愛知県,大阪府,Light_Van,20.6,On_Time
2023-04-04,広島県,大阪府,Light_Van,16.0,On_Time
2023-06-02,北海道,宮城県,Large_Truck,15.1,On_Time
2023-06-10,東京都,福岡県,Light_Van,17.4,On_Time
2023-01-16,宮城県,福岡県,Refrigerated,8.3,Completed
2023-10-20,大阪府,宮城県,Medium_Truck,14.9,Completed
2023-09-23,宮城県,広島県,Medium_Truck,6.8,On_Time
2023-09-10,広島県,宮城県,Medium_Truck,24.6,On_Time
2023-04-28,宮城県,福岡県,Large_Truck,5.4,On_Time
2023-06-28,広島県,東京都,Refrigerated,9.1,Completed
2023-01-19,福岡県,東京都,Light_Van,5.3,On_Time
2023-02-10,東京都,福岡県,Medium_Truck,1.1,Delayed
2023-07-13,北海道,福岡県,Large_Truck,18.4,Completed
2023-09-20,大阪府,宮城県,Large_Truck,19.3,Delayed
2023-09-15,福岡県,広島県,Medium_Truck,9.2,On_Time
2023-12-05,東京都,宮城県,Medium_Truck,4.3,Completed
2023-03-27,広島県,北海道,Light_Van,30.9,Completed
2023-06-15,宮城県,北海道,Refrigerated,12.0,On_Time
2023-03-24,愛知県,東京都,Light_Van,14.1,Completed
2023-11-30,広島県,東京都,Light_Van,2.9,Delayed
2023-02-09,愛知県,福岡県,Large_Truck,1.8,Completed
2023-01-19,東京都,愛知県,Large_Truck,14.9,On_Time
2023-02-16,宮城県,大阪府,Light_Van,12.1,On_Time
2023-07-08,大阪府,広島県,Medium_Truck,23.8,Delayed
2023-12-31,福岡県,愛知県,Refrigerated,18.3,On_Time
2023-02-01,大阪府,広島県,Medium_Truck,6.1,Completed
2023-04-10,大阪府,北海道,Large_Truck,22.0,Completed
2023-05-02,北海道,福岡県,Medium_Truck,3.8,Completed
2023-02-05,北海道,広島県,Light_Van,20.0,Completed
2023-10-26,東京都,大阪府,Medium_Truck,3.3,On_Time
2023-01-14,大阪府,愛知県,Medium_Truck,19.0,Completed
2023-12-31,東京都,北海道,Light_Van,17.8,Delayed
2023-09-10,宮城県,福岡県,Large_Truck,18.1,Completed
2023-08-06,北海道,東京都,Medium_Truck,10.3,Completed
2023-01-29,宮城県,東京都,Large_Truck,16.2,On_Time
2023-03-11,福岡県,北海道,Light_Van,22.4,Completed
2023-07-09,大阪府,福岡県,Medium_Truck,3.0,Delayed
2023-07-07,広島県,大阪府,Refrigerated,22.2,Completed
2023-11-25,愛知県,広島県,Refrigerated,1.8,Delayed
2023-02-27,福岡県,大阪府,Medium_Truck,21.2,Completed
2023-06-04,大阪府,宮城県,Refrigerated,21.4,Delayed
2023-10-05,東京都,愛知県,Medium_Truck,23.3,Delayed
2024-01-11,福岡県,北海道,Large_Truck,13.1,Completed
2024-01-26,北海道,愛知県,Refrigerated,18.6,On_Time
2023-07-28,北海道,愛知県,Refrigerated,16.1,On_Time
2023-04-01,愛知県,東京都,Large_Truck,21.0,Delayed
2023-05-12,広島県,大阪府,Refrigerated,3.7,Completed
2023-09-20,福岡県,北海道,Medium_Truck,19.5,On_Time
2023-07-02,東京都,愛知県,Light_Van,24.8,On_Time
2023-02-10,福岡県,広島県,Large_Truck,12.2,Completed
2023-03-28,東京都,広島県,Refrigerated,19.2,On_Time
2023-11-21,愛知県,東京都,Light_Van,3.4,Completed
2023-02-15,宮城県,広島県,Medium_Truck,15.9,On_Time
2024-02-02,宮城県,愛知県,Medium_Truck,18.3,On_Time
2023-02-13,大阪府,東京都,Refrigerated,1.3,Completed
2023-01-11,広島県,大阪府,Large_Truck,24.3,On_Time
2023-10-07,福岡県,東京都,Refrigerated,6.6,On_Time
2023-06-28,福岡県,宮城県,Refrigerated,17.1,Completed
2024-02-01,広島県,東京都,Large_Truck,14.1,On_Time
2024-01-23,広島県,北海道,Refrigerated,8.9,Delayed
2024-01-26,北海道,東京都,Light_Van,10.1,Completed
2023-09-05,福岡県,大阪府,Large_Truck,7.7,On_Time
2023-03-10,広島県,東京都,Large_Truck,18.4,Delayed
2023-05-21,広島県,大阪府,Light_Van,19.0,On_Time
2023-06-03,宮城県,愛知県,Large_Truck,7.1,On_Time
2023-11-19,福岡県,北海道,Medium_Truck,17.0,Completed
2023-04-08,北海道,宮城県,Medium_Truck,3.4,Delayed
2023-03-04,大阪府,宮城県,Medium_Truck,32.7,On_Time
2023-01-07,広島県,北海道,Large_Truck,17.3,Delayed
2023-04-12,宮城県,東京都,Refrigerated,21.3,Completed
2023-02-11,愛知県,広島県,Large_Truck,22.5,Delayed
2023-12-27,広島県,東京都,Large_Truck,13.3,On_Time
2023-08-19,宮城県,広島県,Medium_Truck,16.3,Delayed
2024-01-04,大阪府,東京都,Refrigerated,13.7,Completed
2023-09-02,広島県,福岡県,Medium_Truck,7.0,Completed
2023-06-22,大阪府,宮城県,Medium_Truck,19.2,On_Time
2023-08-30,宮城県,福岡県,Light_Van,15.6,On_Time
2023-04-01,広島県,愛知県,Large_Truck,19.8,On_Time
2023-07-27,大阪府,愛知県,Light_Van,1.3,On_Time
2023-12-22,大阪府,愛知県,Medium_Truck,30.4,On_Time
2023-06-16,宮城県,福岡県,Large_Truck,3.0,Delayed
2023-02-21,愛知県,大阪府,Large_Truck,9.5,Delayed
2024-01-18,宮城県,福岡県,Refrigerated,14.4,Completed
2024-01-03,広島県,大阪府,Medium_Truck,21.3,On_Time
2023-10-26,東京都,宮城県,Medium_Truck,7.6,Delayed
2023-03-23,東京都,福岡県,Medium_Truck,11.5,Completed
2023-05-27,福岡県,東京都,Light_Van,1.6,Completed
2023-05-28,北海道,愛知県,Refrigerated,15.8,On_Time
2023-01-07,愛知県,大阪府,Light_Van,23.9,Delayed
2023-01-10,福岡県,宮城県,Large_Truck,2.0,On_Time
2023-07-10,大阪府,北海道,Light_Van,21.7,Completed
2023-07-04,愛知県,北海道,Light_Van,15.8,On_Time
2023-11-28,東京都,愛知県,Large_Truck,6.3,Delayed
2023-03-20,東京都,福岡県,Large_Truck,36.3,On_Time
2023-10-11,東京都,広島県,Large_Truck,24.3,Completed
2023-04-26,北海道,大阪府,Light_Van,22.8,On_Time
2023-02-25,大阪府,北海道,Refrigerated,14.3,On_Time
2023-08-24,東京都,宮城県,Medium_Truck,17.1,Delayed
2023-12-29,北海道,大阪府,Large_Truck,16.6,Delayed
2023-10-16,福岡県,宮城県,Refrigerated,2.2,On_Time
2023-10-02,福岡県,東京都,Medium_Truck,14.5,Completed
2024-01-01,宮城県,広島県,Medium_Truck,13.8,Completed
2023-07-11,宮城県,大阪府,Light_Van,12.1,Completed
2023-04-17,福岡県,宮城県,Large_Truck,24.2,Delayed
2023-05-03,広島県,宮城県,Refrigerated,23.6,On_Time
2023-07-06,福岡県,愛知県,Large_Truck,16.8,On_Time
2023-11-22,東京都,宮城県,Medium_Truck,11.1,Completed
2023-04-28,広島県,北海道,Light_Van,24.5,Completed
2024-01-30,大阪府,宮城県,Medium_Truck,1.6,On_Time
2023-10-23,北海道,大阪府,Medium_Truck,24.3,On_Time
2023-09-13,宮城県,北海道,Large_Truck,10.1,On_Time
2023-04-16,広島県,福岡県,Refrigerated,19.8,On_Time
2023-05-01,大阪府,福岡県,Medium_Truck,21.0,Completed
2023-08-25,広島県,宮城県,Refrigerated,20.5,On_Time
2023-10-21,広島県,福岡県,Medium_Truck,2.8,On_Time
2023-06-24,広島県,北海道,Medium_Truck,22.7,On_Time
2023-09-18,愛知県,広島県,Refrigerated,22.1,Completed
2023-07-17,宮城県,愛知県,Refrigerated,8.3,On_Time
2023-09-26,北海道,福岡県,Light_Van,4.6,Delayed
2023-01-14,北海道,大阪府,Light_Van,18.5,Completed
2023-08-19,広島県,北海道,Medium_Truck,16.4,Delayed
2023-10-07,大阪府,愛知県,Medium_Truck,10.6,Delayed
2023-12-29,北海道,広島県,Light_Van,15.2,Delayed
2023-11-28,大阪府,福岡県,Light_Van,7.3,Delayed
2024-01-05,愛知県,宮城県,Medium_Truck,8.8,Delayed
2023-11-29,福岡県,宮城県,Refrigerated,20.4,On_Time
2023-12-23,大阪府,福岡県,Medium_Truck,29.4,On_Time
2023-10-07,北海道,大阪府,Medium_Truck,16.8,Delayed
2023-12-26,東京都,宮城県,Light_Van,18.8,Delayed
2024-01-25,広島県,大阪府,Large_Truck,24.1,On_Time
2024-01-24,北海道,福岡県,Medium_Truck,19.4,Delayed
2023-09-13,北海道,福岡県,Large_Truck,21.1,On_Time
2023-04-06,宮城県,東京都,Refrigerated,8.6,On_Time
2023-07-05,愛知県,北海道,Refrigerated,16.5,On_Time
2023-04-13,東京都,広島県,Large_Truck,17.7,On_Time
2023-06-11,東京都,宮城県,Large_Truck,19.3,Delayed
2023-09-29,宮城県,愛知県,Light_Van,6.3,Delayed
2023-02-14,広島県,福岡県,Light_Van,5.3,Completed
2023-09-14,宮城県,北海道,Medium_Truck,2.2,Completed
2023-01-04,愛知県,福岡県,Medium_Truck,12.3,On_Time
2023-07-22,大阪府,福岡県,Light_Van,22.8,On_Time
2024-01-02,愛知県,広島県,Large_Truck,10.3,On_Time
2023-02-09,東京都,宮城県,Medium_Truck,22.3,Delayed
2023-02-20,北海道,愛知県,Refrigerated,12.7,Completed
2023-06-25,広島県,北海道,Large_Truck,9.9,Delayed
2024-01-10,広島県,宮城県,Medium_Truck,7.7,Delayed
2023-04-16,愛知県,福岡県,Light_Van,5.8,Completed
2023-03-31,宮城県,北海道,Light_Van,25.2,Completed
2023-01-16,大阪府,愛知県,Medium_Truck,18.2,On_Time
2023-03-27,大阪府,愛知県,Large_Truck,28.2,Delayed
2023-07-04,東京都,愛知県,Refrigerated,3.0,Delayed
2023-09-26,北海道,宮城県,Large_Truck,7.8,On_Time
2023-11-06,宮城県,広島県,Refrigerated,5.2,Completed
2023-11-16,宮城県,広島県,Refrigerated,20.3,Delayed
2023-08-17,大阪府,広島県,Large_Truck,4.8,On_Time
2024-01-24,宮城県,福岡県,Large_Truck,9.0,On_Time
2023-03-17,大阪府,東京都,Medium_Truck,11.3,Delayed
2023-01-14,広島県,愛知県,Refrigerated,2.4,Completed
2023-03-30,北海道,宮城県,Medium_Truck,10.4,Completed
2023-05-27,広島県,北海道,Refrigerated,17.6,Completed
2023-03-27,愛知県,大阪府,Medium_Truck,29.4,Delayed
2023-06-18,宮城県,北海道,Light_Van,8.1,Completed
2023-11-08,北海道,宮城県,Large_Truck,17.5,On_Time
2023-05-17,東京都,宮城県,Medium_Truck,6.0,Completed
2023-01-28,愛知県,東京都,Large_Truck,5.9,Completed
2023-12-23,福岡県,広島県,Large_Truck,2.1,Completed
2023-02-12,愛知県,福岡県,Light_Van,1.9,Delayed
2023-10-19,東京都,福岡県,Medium_Truck,5.9,Completed
2024-01-03,東京都,北海道,Refrigerated,6.4,Completed
